Run,Assay Type,AvgSpotLen,Bases,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,BioProject,Library Name,create_date,version,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,BioSampleModel,Collection_Date,lat_lon,HOST,isolation_source,Cultivar,tissue,isolate,env_broad_scale,env_local_scale,dev_stage,source_material_id,sugarcane_variety,AGE,isol_growth_condt,env_medium,env_material,treatment,Depth,elev,samp_size,Ecotype,samp_mat_process,run_id (run),nominal_length (run),samp_collect_device,Soil_Type,collection_method,sieving,store_cond,annual_precpt,annual_temp,core,cur_land_use,cur_vegetation,drainage_class,fao_class,Fwd_Primer_Barcode,local_class_meth,local_class,nucl_acid_ext,pcr_cond,plot,rel_to_oxygen,Rev_Primer_Barcode,samp_vol_we_dna_ext,seq_meth,Site,size_frac,soil_fraction,target_gene,target_subfragment,tot_nitro,tot_org_carb,PH,soil_type_meth,ph_meth,pool_dna_extracts,Soil_horizon,soil_text_measure,tot_n_meth,tot_nitro_cont_meth,tot_org_c_meth,pi_email (run),pi_name (run),pi_organization (run),broad-scale_environmental_context,environmental_medium,local_scale_environmental_context,Lat_Google_cord,Long_Google_cord,Note,previous_land_use,replicate,env_biome,env_feature,Block,CH4_yield,replicates,time,ref_biomaterial,estimated_size,num_replicons,ploidy,propagation,chem_administration,id,BIOME,chem_mutagen,feature,material,Sample_Number,sbb,sample_type,strain,BIOMATERIAL_PROVIDER,genotype,collected_by,collaborator_library_name (run),host_age,host_genotype,host_life_stage,temp,air_temp_regm,gaseous_environment,target_amplicon,watering_regm,bz,climate_environment,Root_Order,altitude,A1,Number,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),external_id,INSDC_center_name,INSDC_first_public,INSDC_last_update,PMIDs,PMID_count,Primary_PMID,PMID_source
SRR32744645,WGS,302,56013621234,SAMN47117745,18659618810,JGI,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28030400,Illumina NovaSeq 6000,PAIRED,RANDOM,GENOMIC,Saccharum barberi,ILLUMINA,2025-03-17T00:00:00Z,Gp0622763,SRP571137,PRJNA1228890,NBSAY,2025-03-17T22:20:00Z,1.0,uncalculated,uncalculated,missing,MIGS.eu,missing,missing,,,Kewali,,,,,,,,,missing,,,,,,,,,52706.0,441.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dhont@cirad.fr,"D'Hont\, Angelique",Centre de Coopération Internationale en Recherche Agronomique pour le Développement (CIRAD),missing,missing,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,none
SRR32745130,WGS,302,68430097856,SAMN47117404,23031282845,JGI,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28030545,Illumina NovaSeq 6000,PAIRED,RANDOM,GENOMIC,Saccharum barberi,ILLUMINA,2025-03-18T00:00:00Z,Gp0622766,SRP571144,PRJNA1228871,NBSBB,2025-03-17T23:54:00Z,1.0,uncalculated,uncalculated,missing,MIGS.eu,missing,missing,,,Sarauti,,,,,,,,,missing,,,,,,,,,52706.0,483.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dhont@cirad.fr,"D'Hont\, Angelique",Centre de Coopération Internationale en Recherche Agronomique pour le Développement (CIRAD),missing,missing,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,none
SRR32745131,WGS,302,80958500812,SAMN47117404,27493128083,JGI,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28030544,Illumina NovaSeq 6000,PAIRED,RANDOM,GENOMIC,Saccharum barberi,ILLUMINA,2025-03-18T00:00:00Z,Gp0622766,SRP571144,PRJNA1228871,NBPXW,2025-03-18T00:21:00Z,1.0,uncalculated,uncalculated,missing,MIGS.eu,missing,missing,,,Sarauti,,,,,,,,,missing,,,,,,,,,52719.0,470.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dhont@cirad.fr,"D'Hont\, Angelique",Centre de Coopération Internationale en Recherche Agronomique pour le Développement (CIRAD),missing,missing,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,none
SRR32745132,WGS,302,67180414306,SAMN47117404,21164683568,JGI,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28030543,Illumina NovaSeq 6000,PAIRED,RANDOM,GENOMIC,Saccharum barberi,ILLUMINA,2025-03-18T00:00:00Z,Gp0622766,SRP571144,PRJNA1228871,NBCTZ,2025-03-18T00:09:00Z,1.0,uncalculated,uncalculated,missing,MIGS.eu,missing,missing,,,Sarauti,,,,,,,,,missing,,,,,,,,,52711.0,424.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dhont@cirad.fr,"D'Hont\, Angelique",Centre de Coopération Internationale en Recherche Agronomique pour le Développement (CIRAD),missing,missing,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,none
SRR32745133,WGS,302,68147154962,SAMN47116594,22725845410,JGI,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28030548,Illumina NovaSeq 6000,PAIRED,RANDOM,GENOMIC,Saccharum barberi,ILLUMINA,2025-03-18T00:00:00Z,Gp0622764,SRP571145,PRJNA1228754,NBSAZ,2025-03-17T23:56:00Z,1.0,uncalculated,uncalculated,missing,MIGS.eu,missing,missing,,,MatkiMango,,,,,,,,,missing,,,,,,,,,52706.0,474.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dhont@cirad.fr,"D'Hont\, Angelique",Centre de Coopération Internationale en Recherche Agronomique pour le Développement (CIRAD),missing,missing,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,none
SRR32745134,WGS,302,117596289474,SAMN47116594,37664889219,JGI,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28030547,Illumina NovaSeq 6000,PAIRED,RANDOM,GENOMIC,Saccharum barberi,ILLUMINA,2025-03-18T00:00:00Z,Gp0622764,SRP571145,PRJNA1228754,NBCTX,2025-03-18T02:05:00Z,1.0,uncalculated,uncalculated,missing,MIGS.eu,missing,missing,,,MatkiMango,,,,,,,,,missing,,,,,,,,,52711.0,499.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dhont@cirad.fr,"D'Hont\, Angelique",Centre de Coopération Internationale en Recherche Agronomique pour le Développement (CIRAD),missing,missing,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,none
SRR32745135,WGS,302,102247536906,SAMN47116594,34152426299,JGI,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28030546,Illumina NovaSeq 6000,PAIRED,RANDOM,GENOMIC,Saccharum barberi,ILLUMINA,2025-03-18T00:00:00Z,Gp0622764,SRP571145,PRJNA1228754,NBPXT,2025-03-18T01:26:00Z,1.0,uncalculated,uncalculated,missing,MIGS.eu,missing,missing,,,MatkiMango,,,,,,,,,missing,,,,,,,,,52719.0,451.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dhont@cirad.fr,"D'Hont\, Angelique",Centre de Coopération Internationale en Recherche Agronomique pour le Développement (CIRAD),missing,missing,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,none
SRR32745448,WGS,302,77568921668,SAMN47133907,23790605353,JGI,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28030863,Illumina NovaSeq 6000,PAIRED,RANDOM,GENOMIC,Saccharum sp.,ILLUMINA,2025-03-17T00:00:00Z,Gp0622772,SRP571148,PRJNA1228680,NBCUN,2025-03-17T23:28:00Z,1.0,uncalculated,uncalculated,missing,MIGS.eu,missing,missing,,,CC06-161,,,,,,,,,missing,,,,,,,,,52702.0,486.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dhont@cirad.fr,"D'Hont\, Angelique",Centre de Coopération Internationale en Recherche Agronomique pour le Développement (CIRAD),missing,missing,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,none
SRR32745449,WGS,302,67894384888,SAMN47133907,23159800263,JGI,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28030862,Illumina NovaSeq 6000,PAIRED,RANDOM,GENOMIC,Saccharum sp.,ILLUMINA,2025-03-17T00:00:00Z,Gp0622772,SRP571148,PRJNA1228680,NBPYC,2025-03-17T23:06:00Z,1.0,uncalculated,uncalculated,missing,MIGS.eu,missing,missing,,,CC06-161,,,,,,,,,missing,,,,,,,,,52719.0,479.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dhont@cirad.fr,"D'Hont\, Angelique",Centre de Coopération Internationale en Recherche Agronomique pour le Développement (CIRAD),missing,missing,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,none
SRR32745450,WGS,302,59777468072,SAMN47133907,18664077702,JGI,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28030861,Illumina NovaSeq 6000,PAIRED,RANDOM,GENOMIC,Saccharum sp.,ILLUMINA,2025-03-17T00:00:00Z,Gp0622772,SRP571148,PRJNA1228680,NBSBP,2025-03-17T22:49:00Z,1.0,uncalculated,uncalculated,missing,MIGS.eu,missing,missing,,,CC06-161,,,,,,,,,missing,,,,,,,,,52712.0,441.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dhont@cirad.fr,"D'Hont\, Angelique",Centre de Coopération Internationale en Recherche Agronomique pour le Développement (CIRAD),missing,missing,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,none
SRR32745451,WGS,302,75063338804,SAMN47134055,24735637025,JGI,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28030866,Illumina NovaSeq 6000,PAIRED,RANDOM,GENOMIC,Saccharum sp.,ILLUMINA,2025-03-17T00:00:00Z,Gp0622791,SRP571149,PRJNA1228682,NBPYH,2025-03-17T23:27:00Z,1.0,uncalculated,uncalculated,missing,MIGS.eu,missing,missing,,,GT11,,,,,,,,,missing,,,,,,,,,52719.0,439.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dhont@cirad.fr,"D'Hont\, Angelique",Centre de Coopération Internationale en Recherche Agronomique pour le Développement (CIRAD),missing,missing,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,none
SRR32745452,WGS,302,64422182168,SAMN47134055,19780616831,JGI,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28030865,Illumina NovaSeq 6000,PAIRED,RANDOM,GENOMIC,Saccharum sp.,ILLUMINA,2025-03-17T00:00:00Z,Gp0622791,SRP571149,PRJNA1228682,NBCUP,2025-03-17T23:42:00Z,1.0,uncalculated,uncalculated,missing,MIGS.eu,missing,missing,,,GT11,,,,,,,,,missing,,,,,,,,,52702.0,460.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dhont@cirad.fr,"D'Hont\, Angelique",Centre de Coopération Internationale en Recherche Agronomique pour le Développement (CIRAD),missing,missing,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,none
SRR32745453,WGS,302,63114612466,SAMN47134055,19660686873,JGI,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28030864,Illumina NovaSeq 6000,PAIRED,RANDOM,GENOMIC,Saccharum sp.,ILLUMINA,2025-03-18T00:00:00Z,Gp0622791,SRP571149,PRJNA1228682,NBSBT,2025-03-18T00:04:00Z,1.0,uncalculated,uncalculated,missing,MIGS.eu,missing,missing,,,GT11,,,,,,,,,missing,,,,,,,,,52712.0,440.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dhont@cirad.fr,"D'Hont\, Angelique",Centre de Coopération Internationale en Recherche Agronomique pour le Développement (CIRAD),missing,missing,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,none
SRR32745528,WGS,302,77093630444,SAMN47134083,22932835659,JGI,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28030943,Illumina NovaSeq 6000,PAIRED,RANDOM,GENOMIC,Saccharum sp.,ILLUMINA,2025-03-17T00:00:00Z,Gp0622775,SRP571152,PRJNA1228806,NBCUT,2025-03-17T23:26:00Z,1.0,uncalculated,uncalculated,missing,MIGS.eu,missing,missing,,,M18/09,,,,,,,,,missing,,,,,,,,,52702.0,371.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dhont@cirad.fr,"D'Hont\, Angelique",Centre de Coopération Internationale en Recherche Agronomique pour le Développement (CIRAD),missing,missing,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,none
SRR32745529,WGS,302,80257264664,SAMN47134083,24951291015,JGI,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28030942,Illumina NovaSeq 6000,PAIRED,RANDOM,GENOMIC,Saccharum sp.,ILLUMINA,2025-03-18T00:00:00Z,Gp0622775,SRP571152,PRJNA1228806,NBSBW,2025-03-18T00:57:00Z,1.0,uncalculated,uncalculated,missing,MIGS.eu,missing,missing,,,M18/09,,,,,,,,,missing,,,,,,,,,52712.0,441.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dhont@cirad.fr,"D'Hont\, Angelique",Centre de Coopération Internationale en Recherche Agronomique pour le Développement (CIRAD),missing,missing,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,none
SRR32745530,WGS,302,80064385116,SAMN47134083,27027125613,JGI,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28030941,Illumina NovaSeq 6000,PAIRED,RANDOM,GENOMIC,Saccharum sp.,ILLUMINA,2025-03-18T00:00:00Z,Gp0622775,SRP571152,PRJNA1228806,NBPYO,2025-03-18T00:37:00Z,1.0,uncalculated,uncalculated,missing,MIGS.eu,missing,missing,,,M18/09,,,,,,,,,missing,,,,,,,,,52719.0,459.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dhont@cirad.fr,"D'Hont\, Angelique",Centre de Coopération Internationale en Recherche Agronomique pour le Développement (CIRAD),missing,missing,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,none
SRR32745531,WGS,302,71902015790,SAMN47134355,21686125138,JGI,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28030946,Illumina NovaSeq 6000,PAIRED,RANDOM,GENOMIC,Saccharum sp.,ILLUMINA,2025-03-17T00:00:00Z,Gp0622773,SRP571153,PRJNA1228805,NBCUO,2025-03-17T23:18:00Z,1.0,uncalculated,uncalculated,missing,MIGS.eu,missing,missing,,,Co285,,,,,,,,,missing,,,,,,,,,52702.0,427.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dhont@cirad.fr,"D'Hont\, Angelique",Centre de Coopération Internationale en Recherche Agronomique pour le Développement (CIRAD),missing,missing,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,none
SRR32745532,WGS,302,95082787434,SAMN47134355,28941572339,JGI,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28030945,Illumina NovaSeq 6000,PAIRED,RANDOM,GENOMIC,Saccharum sp.,ILLUMINA,2025-03-18T00:00:00Z,Gp0622773,SRP571153,PRJNA1228805,NCNPC,2025-03-18T01:12:00Z,1.0,uncalculated,uncalculated,missing,MIGS.eu,missing,missing,,,Co285,,,,,,,,,missing,,,,,,,,,52720.0,385.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dhont@cirad.fr,"D'Hont\, Angelique",Centre de Coopération Internationale en Recherche Agronomique pour le Développement (CIRAD),missing,missing,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,none
SRR32745533,WGS,302,71479676038,SAMN47134355,22802037866,JGI,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28030944,Illumina NovaSeq 6000,PAIRED,RANDOM,GENOMIC,Saccharum sp.,ILLUMINA,2025-03-18T00:00:00Z,Gp0622773,SRP571153,PRJNA1228805,NBPYG,2025-03-18T00:28:00Z,1.0,uncalculated,uncalculated,missing,MIGS.eu,missing,missing,,,Co285,,,,,,,,,missing,,,,,,,,,52719.0,345.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dhont@cirad.fr,"D'Hont\, Angelique",Centre de Coopération Internationale en Recherche Agronomique pour le Développement (CIRAD),missing,missing,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,none
SRR32745534,WGS,302,92708764830,SAMN47134156,31210142204,JGI,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28030949,Illumina NovaSeq 6000,PAIRED,RANDOM,GENOMIC,Saccharum sp.,ILLUMINA,2025-03-18T00:00:00Z,Gp0622770,SRP571154,PRJNA1228853,NBPYA,2025-03-18T01:55:00Z,1.0,uncalculated,uncalculated,missing,MIGS.eu,missing,missing,,,B74132,,,,,,,,,missing,,,,,,,,,52719.0,467.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dhont@cirad.fr,"D'Hont\, Angelique",Centre de Coopération Internationale en Recherche Agronomique pour le Développement (CIRAD),missing,missing,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,none
SRR32745535,WGS,302,89016873418,SAMN47134156,28321556167,JGI,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28030948,Illumina NovaSeq 6000,PAIRED,RANDOM,GENOMIC,Saccharum sp.,ILLUMINA,2025-03-18T00:00:00Z,Gp0622770,SRP571154,PRJNA1228853,NBCUG,2025-03-18T01:41:00Z,1.0,uncalculated,uncalculated,missing,MIGS.eu,missing,missing,,,B74132,,,,,,,,,missing,,,,,,,,,52711.0,491.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dhont@cirad.fr,"D'Hont\, Angelique",Centre de Coopération Internationale en Recherche Agronomique pour le Développement (CIRAD),missing,missing,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,none
SRR32745536,WGS,302,63794011598,SAMN47134156,21189959692,JGI,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28030947,Illumina NovaSeq 6000,PAIRED,RANDOM,GENOMIC,Saccharum sp.,ILLUMINA,2025-03-17T00:00:00Z,Gp0622770,SRP571154,PRJNA1228853,NBSBN,2025-03-17T23:04:00Z,1.0,uncalculated,uncalculated,missing,MIGS.eu,missing,missing,,,B74132,,,,,,,,,missing,,,,,,,,,52706.0,464.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dhont@cirad.fr,"D'Hont\, Angelique",Centre de Coopération Internationale en Recherche Agronomique pour le Développement (CIRAD),missing,missing,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,none
SRR32745610,WGS,302,69037050510,SAMN47134047,21093968538,JGI,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28030983,Illumina NovaSeq 6000,PAIRED,RANDOM,GENOMIC,Saccharum sp.,ILLUMINA,2025-03-18T00:00:00Z,Gp0622774,SRP571159,PRJNA1228783,NBCUS,2025-03-18T00:41:00Z,1.0,uncalculated,uncalculated,missing,MIGS.eu,missing,missing,,,GT42,,,,,,,,,missing,,,,,,,,,52702.0,478.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dhont@cirad.fr,"D'Hont\, Angelique",Centre de Coopération Internationale en Recherche Agronomique pour le Développement (CIRAD),missing,missing,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,none
SRR32745611,WGS,302,68475771430,SAMN47134047,21407120738,JGI,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28030982,Illumina NovaSeq 6000,PAIRED,RANDOM,GENOMIC,Saccharum sp.,ILLUMINA,2025-03-17T00:00:00Z,Gp0622774,SRP571159,PRJNA1228783,NBSBU,2025-03-17T23:17:00Z,1.0,uncalculated,uncalculated,missing,MIGS.eu,missing,missing,,,GT42,,,,,,,,,missing,,,,,,,,,52712.0,462.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dhont@cirad.fr,"D'Hont\, Angelique",Centre de Coopération Internationale en Recherche Agronomique pour le Développement (CIRAD),missing,missing,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,none
SRR32745612,WGS,302,101934154526,SAMN47134047,34446146226,JGI,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28030981,Illumina NovaSeq 6000,PAIRED,RANDOM,GENOMIC,Saccharum sp.,ILLUMINA,2025-03-18T00:00:00Z,Gp0622774,SRP571159,PRJNA1228783,NBPYN,2025-03-18T00:25:00Z,1.0,uncalculated,uncalculated,missing,MIGS.eu,missing,missing,,,GT42,,,,,,,,,missing,,,,,,,,,52719.0,485.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dhont@cirad.fr,"D'Hont\, Angelique",Centre de Coopération Internationale en Recherche Agronomique pour le Développement (CIRAD),missing,missing,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,none
SRR32745625,WGS,302,73351245840,SAMN47133905,24329579454,JGI,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28030998,Illumina NovaSeq 6000,PAIRED,RANDOM,GENOMIC,Saccharum sp.,ILLUMINA,2025-03-17T00:00:00Z,Gp0622776,SRP571161,PRJNA1228827,NBPYP,2025-03-17T23:52:00Z,1.0,uncalculated,uncalculated,missing,MIGS.eu,missing,missing,,,N55-805,,,,,,,,,missing,,,,,,,,,52719.0,441.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dhont@cirad.fr,"D'Hont\, Angelique",Centre de Coopération Internationale en Recherche Agronomique pour le Développement (CIRAD),missing,missing,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,none
SRR32745626,WGS,302,72915490644,SAMN47133905,22499640314,JGI,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28030997,Illumina NovaSeq 6000,PAIRED,RANDOM,GENOMIC,Saccharum sp.,ILLUMINA,2025-03-17T00:00:00Z,Gp0622776,SRP571161,PRJNA1228827,NBCUU,2025-03-17T23:45:00Z,1.0,uncalculated,uncalculated,missing,MIGS.eu,missing,missing,,,N55-805,,,,,,,,,missing,,,,,,,,,52702.0,475.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dhont@cirad.fr,"D'Hont\, Angelique",Centre de Coopération Internationale en Recherche Agronomique pour le Développement (CIRAD),missing,missing,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,none
SRR32745627,WGS,302,67417932474,SAMN47133905,20904931006,JGI,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28030996,Illumina NovaSeq 6000,PAIRED,RANDOM,GENOMIC,Saccharum sp.,ILLUMINA,2025-03-17T00:00:00Z,Gp0622776,SRP571161,PRJNA1228827,NBSBX,2025-03-17T23:34:00Z,1.0,uncalculated,uncalculated,missing,MIGS.eu,missing,missing,,,N55-805,,,,,,,,,missing,,,,,,,,,52712.0,428.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dhont@cirad.fr,"D'Hont\, Angelique",Centre de Coopération Internationale en Recherche Agronomique pour le Développement (CIRAD),missing,missing,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,none
SRR32745636,WGS,302,70539878614,SAMN47133893,21915227230,JGI,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28031009,Illumina NovaSeq 6000,PAIRED,RANDOM,GENOMIC,Saccharum sp.,ILLUMINA,2025-03-17T00:00:00Z,Gp0622781,SRP571163,PRJNA1228756,NBCWA,2025-03-17T23:36:00Z,1.0,uncalculated,uncalculated,missing,MIGS.eu,missing,missing,,,Q124,,,,,,,,,missing,,,,,,,,,52702.0,485.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dhont@cirad.fr,"D'Hont\, Angelique",Centre de Coopération Internationale en Recherche Agronomique pour le Développement (CIRAD),missing,missing,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,none
SRR32745637,WGS,302,74155730654,SAMN47133893,24931268651,JGI,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28031008,Illumina NovaSeq 6000,PAIRED,RANDOM,GENOMIC,Saccharum sp.,ILLUMINA,2025-03-18T00:00:00Z,Gp0622781,SRP571163,PRJNA1228756,NBPYX,2025-03-17T23:59:00Z,1.0,uncalculated,uncalculated,missing,MIGS.eu,missing,missing,,,Q124,,,,,,,,,missing,,,,,,,,,52719.0,453.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dhont@cirad.fr,"D'Hont\, Angelique",Centre de Coopération Internationale en Recherche Agronomique pour le Développement (CIRAD),missing,missing,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,none
